review,aspects,scores,sentiment,sentiment_score
Trip Verified    usual the flight  delayed this week  already  hours and  held   bus waiting  get taken  the plane  really cant explain how much  detest British Airways   was  cheap budget airline  could accept  but its premium prices for the most unreliab,"['flight delays', 'booking problems', 'baggage issues']","[0.995743989944458, 0.9116299748420715, 0.6783928275108337]",negative,0.8952215313911438
Trip Verified   short  euro trip and this  where  excel Clean aircraft good crew professional  time within LHR standards and  good value product delivered Pity the  flight food sales were not  bit more exciting and appealing  more than  few asked about the,"['customer service', 'food quality', 'staff attitude']","[0.9696320295333862, 0.8923326134681702, 0.3605642020702362]",positive,0.6862866878509521
Not Verified    are flying Business class for most  our flight and then Premium economy for the balance  addition  the plane tickets  paid  additional  for our seats Now   changing planes they arbitrarily put   separate seating areas  wife   when  were sit,"['booking problems', 'staff attitude', 'seat comfort']","[0.9858672618865967, 0.9651192426681519, 0.8391335010528564]",neutral,0.4972763955593109
Trip Verified      Australia and  Friday night went online  book  flight from Heathrow  Malpensa Milan  did not realise that when  specifically searched for flights  Malpensa  offered options  other airports  Milan When  received  itinerary  email  was  an,"['booking problems', 'customer service', 'staff attitude']","[0.9705272912979126, 0.752606987953186, 0.6987629532814026]",neutral,0.7268701791763306
Trip Verified       the day  travel whilst driving  London Heathrow  received  email advising  flight had been cancelled  was offered  alternative flight with American Airlines which  had  alternative but  accept   must travel today  was flying    see  fam,"['customer service', 'booking problems', 'flight delays']","[0.9052952527999878, 0.8934909105300903, 0.8677058815956116]",neutral,0.8254810571670532
Trip Verified   Would happily fly them again  had  personal emergency and was allowed  reschedule  flights free  charge Onboard service  LHRIST was  frills but JFKLHR was impeccable good food lots  moviescds  the IFE open bar service the entire flight Frie,"['customer service', 'food quality', 'flight delays']","[0.968323826789856, 0.8469460606575012, 0.7960801720619202]",positive,0.9169492125511169
Not Verified   Flew premium only worth the extra money for the bit  extra room Penny pinching means theres  other benefit  one drink service   hour flight  fizz offered before take off poor food boarding was badly organised Food left  tables  min before la,"['staff attitude', 'customer service', 'booking problems']","[0.6856757402420044, 0.5249922871589661, 0.41478848457336426]",negative,0.7306779623031616
Trip Verified   First our morning flight was cancelled and moved   afternoon flight understanding sometimes these situations are unavoidable however  lost  one days experience  Cairo  were quite upset when  got onto the plane and were squashed into regular,"['flight delays', 'booking problems', 'baggage issues']","[0.9983546733856201, 0.9848251938819885, 0.9073182344436646]",negative,0.7843285799026489
Trip Verified   Although  was  bit uncomfortable flight   economy the flight attendants made the flight the best possibly could  Such  nice and professional crew Very attentive and looking out for their customers,"['customer service', 'staff attitude', 'seat comfort']","[0.9954509139060974, 0.9887659549713135, 0.8816512227058411]",positive,0.9236156344413757
Trip Verified   Boarding was decently organised The  still has the rather strange configuration  Club World where you neighbour  sitting  the opposite position The  was nearly full rather poor amenity bag The welcome drink was  but then rather long waiting,"['customer service', 'lounge experience', 'staff attitude']","[0.5428128838539124, 0.41914159059524536, 0.1611984372138977]",neutral,0.5932360291481018
Trip Verified  Boarding  time and departure  time for  flight  London Heathrow that  very  the  with rather narrow seats  business light meal  Caesars salad  mousse  sweet and choice  drinks  nothing wrong for such  short flight FAs were very friendly and ,"['customer service', 'food quality', 'staff attitude']","[0.9924231767654419, 0.9601287245750427, 0.9554639458656311]",positive,0.7908040881156921
Trip Verified    original flight was cancelled just over  weeks before  actual flight and although alternative flights were available British airways affected the trip  planned  feels like   doing  favour  passengers rather than being paid  deliver the ser,"['booking problems', 'flight delays', 'staff attitude']","[0.9959046244621277, 0.9921759366989136, 0.9264560341835022]",negative,0.7867000102996826
Trip Verified   Delayed just for  change Poor communication British Airways sells premium prices flight tickets and delivers  better than  low cost airline Customer service  impossible  contact and  seems  tries hard  hide any possible email communication ,"['customer service', 'flight delays', 'staff attitude']","[0.9899318218231201, 0.9894159436225891, 0.9854830503463745]",negative,0.8645771145820618
Trip Verified   Very competent check  staff saw had  problem with  left arm and insisted  could not take exit seat Moved   row  where the middle seat was empty  the other hand  board  huge line for toilets   min into   min flight  crew member realised one ,"['staff attitude', 'customer service', 'booking problems']","[0.9636327624320984, 0.9229025840759277, 0.9000445008277893]",neutral,0.6407438516616821
Trip Verified   Check  was  slow  self check  and bag drop Boarding was  flight totally full Booked row  which was  Some space  overhead bins Seat and legroom  Cabin crew  smiled gave out the bottle  water and pretzels Flight itself was  landed  mins early,"['staff attitude', 'customer service', 'seat comfort']","[0.9707266688346863, 0.9695037603378296, 0.8955854177474976]",neutral,0.7870568633079529
Trip Verified    review relates  the appalling experiences  had with British Airways   February   was due  travel  Madrid with British Airways and before setting off  heard  the radio that there were flight delays  looked  the Heathrow Airport website and ,"['flight delays', 'booking problems', 'staff attitude']","[0.8408482074737549, 0.7206102609634399, 0.6866244077682495]",negative,0.7472459673881531
Trip Verified  This was  first time flying with    was pleasantly surprised Islamabad via Doha was very comfortable and the crew were great friendly and helpful The second flight was operated  Qatar Airways this was from Doha  Islamabad  return journey was,"['customer service', 'seat comfort', 'staff attitude']","[0.9976826310157776, 0.9967301487922668, 0.9964313507080078]",positive,0.9609708786010742
Trip Verified   Lots  cancellations and delays and  one apologized Edinburgh  London  Feb   our original flight was cancelled and the rebooked one was cancelled  well the third rebooked one was supposed  departure   and had several delays until  Then  had ,"['booking problems', 'flight delays', 'customer service']","[0.9961943030357361, 0.9954685568809509, 0.8910070657730103]",negative,0.6883682608604431
Trip Verified     the  Boarding was delayed due  late arrival from the incoming flight Communication from the ground staff was excellent and keep  informed  flight services were excellent the crews were friendly with excellent service Overall very happy wi,"['customer service', 'flight delays', 'staff attitude']","[0.9977237582206726, 0.9957380294799805, 0.983411431312561]",positive,0.910304605960846
Trip Verified   Not only  first flight   years but also  first time back  England for  years  flew from PMILGW   and returned   Both Wizz Air and EasyJet offered very inconvenient flight times and charged more than the flights were worth for baggage Britis,"['booking problems', 'baggage issues', 'customer service']","[0.9198908805847168, 0.9103286862373352, 0.3177342116832733]",negative,0.5165581107139587
Trip Verified    husband and myself were flying  Madrid  the   February for  Legal matter and  had    Madrid     had booked our flight and car with  Holidays Unfortunately  chose  parking  had never used before  got lost and missed our   flight  Madrid  tr,"['booking problems', 'flight delays', 'customer service']","[0.9793012738227844, 0.8916460871696472, 0.6440941691398621]",neutral,0.570633053779602
Trip Verified  Organised boarding process Really friendly crew Quick drink and  snack All  all  great experience The crew are  credit   The best crew  Europe,"['customer service', 'staff attitude', 'lounge experience']","[0.995849072933197, 0.9754799604415894, 0.9377215504646301]",positive,0.9826300740242004
Trip Verified   Outward journey  London  Buenos Aires Club World  January  Our experience was poor from beginning  end Although  had reserved seats  and  another passenger was occupying  and crew made  attempt  address the problem Eventually  persuaded the,"['booking problems', 'customer service', 'staff attitude']","[0.9782030582427979, 0.9183388948440552, 0.9155600070953369]",negative,0.783042848110199
Trip Verified  Check  agent  LHR was very helpful and friendly  were the  flight crew Seat was comfortable with good leg room However the food was poor  barely better than economy class with  poor quality and limited selection  wine  flight entertainment s,"['customer service', 'staff attitude', 'seat comfort']","[0.863408625125885, 0.8316526412963867, 0.7906931638717651]",neutral,0.4724310636520386
Trip Verified   Very disappointing  book    can fly during the day  return flight     was cancelled replaced   flight    took off  hour late meaning  arrived  Gatwick well after midnight with  onward transport connections  had  pay  for  taxi home Plus the,"['booking problems', 'flight delays', 'customer service']","[0.9985662698745728, 0.9953388571739197, 0.7457150816917419]",negative,0.8862642645835876
Trip Verified  Excellent service both  the ground and  board  while their first class product might not  leading edge the service around the entire experience was well worth the cost  the ticket The Concorde room  Heathrow  well managed and  great place  r,"['customer service', 'lounge experience', 'staff attitude']","[0.9933305382728577, 0.8473041653633118, 0.8012343049049377]",positive,0.9695678353309631
Trip Verified   Good lounge  Cape Town  time departure Drinks high quality Sound dinner service Breakfast reasonable Arrival lounge was good but showers cold,"['lounge experience', 'customer service', 'food quality']","[0.8933371901512146, 0.8444476127624512, 0.6067572832107544]",positive,0.9338583946228027
Trip Verified    really excellent journey Lounge not overcrowded  late afternoon plenty  edible food Easy boarding New Club World Suites great and compared  when  last travelled  them  year ago food and drink back  previous standards choice  individual win,"['lounge experience', 'customer service', 'food quality']","[0.995087742805481, 0.9758761525154114, 0.9567325115203857]",positive,0.9745588898658752
Trip Verified   This flight was one  the worst  have ever had   life  wanted  pamper myself   bought business class  was looking forward   new experience  will not mention the chaos  changing gates several times  these things may happen What surprised  was,"['flight delays', 'booking problems', 'baggage issues']","[0.9263272285461426, 0.6143585443496704, 0.309105783700943]",negative,0.8812500834465027
Not Verified   seems that there   race  the bottom amongst airlines  cannot even check  because  requires the submission  documents for Covid restrictions However the form  start the submission process  hopelessly broken After clicking submit the form just,"['staff attitude', 'lounge experience', 'booking problems']","[0.9075372219085693, 0.1854899823665619, 0.14500407874584198]",negative,0.8578605055809021
Not Verified     Spanish born individual living  England  have been using British Airways for over  decades multiple times  year   January   booked  flight for  son and     Alicante However  was informed  the  January    doctors that   unable  fly due   el,"['booking problems', 'flight delays', 'staff attitude']","[0.9945400357246399, 0.9757398366928101, 0.9539059400558472]",neutral,0.5644356608390808
Trip Verified    rather empty and quiet flight  Tel Aviv very friendly cabin crew and due  the emptiness  the flight  had  entire row  myself which allowed   work easily and have  much space  required Unfortunately upon landing the breaks overheated and  h,"['seat comfort', 'staff attitude', 'customer service']","[0.8890798687934875, 0.6878029108047485, 0.6594584584236145]",positive,0.6541959643363953
Trip Verified   Easy check  and staff member was polite and helpful and made  specific point  acknowledging our loyalty   Security  London was fast Galleries North was fine and showers were good Organised flight boarding Plane was fine with good crew and n,"['customer service', 'staff attitude', 'seat comfort']","[0.9911847710609436, 0.9861289262771606, 0.5409312844276428]",positive,0.928412914276123
Trip Verified   Being  silver flyer and booking  flight through   Dublin you would have thought  could use the lounge even though  used Air Lingus for the flight Travelled recently there with the same situation and was allowed    kind Gentleman  the desk e,"['lounge experience', 'customer service', 'staff attitude']","[0.9968593716621399, 0.9880139231681824, 0.920316755771637]",neutral,0.81418776512146
Not Verified    find  incredibly tacky and constantly looking for ways  get money out  customers  have travelled using major airlines  whole life and although  know  sounds silly  when    hour flight   major airline you  expect some form  beverage  snack  ,"['staff attitude', 'booking problems', 'customer service']","[0.9298487305641174, 0.49456292390823364, 0.22907654941082]",negative,0.8156757950782776
Trip Verified   Flew ATL  LHR  Jan  Was unlucky enough    board   year old  Refit gave   decent IFE screen and the seat looked decent Although combine the IFE with the cheap and nasty earbuds and any movie can  ruined Headrest was great just  pity little p,"['booking problems', 'lounge experience', 'seat comfort']","[0.37239131331443787, 0.35646671056747437, 0.20644021034240723]",negative,0.5704846978187561
Not Verified   Great thing about British Airways   the economy section upstairs Get this  you can   allows you  have small stowage cupboards  the window seats Despite being not very old the  looked tired inside Broken side stowage  seat that reclined uncon,"['booking problems', 'customer service', 'seat comfort']","[0.8007538914680481, 0.722432553768158, 0.7139576077461243]",positive,0.7981672286987305
Not Verified  The staff are friendly The plane was cold  were shivering they gave light blankets but they were not enough Meals were basic Entertainment was basic Luggage  delayed today  day  and  staff over the phone say call after  hours Tracking system ,"['baggage issues', 'flight delays', 'staff attitude']","[0.995316207408905, 0.9796701669692993, 0.9646055698394775]",negative,0.8829513192176819
Trip Verified  Probably the worst business class experience Ive ever had   airline Just  few  the issues Required  purchase seats  international Club World business class This was not made known during the ticket purchase process and cost   additional    s,"['booking problems', 'staff attitude', 'customer service']","[0.9231441020965576, 0.398043155670166, 0.14642639458179474]",negative,0.9297841191291809
Trip Verified  Definitely not recommended especially for business class The seats are ridiculous and small the food  mediocre  that and good luck with the internet even  you pay for full internet for the entire flight The service however has been great  at,"['food quality', 'customer service', 'booking problems']","[0.3825453221797943, 0.33547189831733704, 0.27547338604927063]",negative,0.8483307957649231
Trip Verified    shuttle service across the   still surprisingly  good product When compared with  long haul that doesnt always get the best  comments  times Its reasonable priced works well fresh crews and  queues  long distances  walk  dont know why they,"['customer service', 'booking problems', 'lounge experience']","[0.8156667947769165, 0.5010502934455872, 0.3649313151836395]",positive,0.833524227142334
Trip Verified   must admit like many others  tend  avoid  long haul where possible due  the many poor reviews But had  first ride     the other day   was  exception What can  say Aircraft immaculate and economy seat really comfortable but thats about  IFE ,"['seat comfort', 'lounge experience', 'customer service']","[0.8719256520271301, 0.39744213223457336, 0.12119276821613312]",negative,0.5448880791664124
Not Verified   When will  update their Business class cabin   across      not  much travelling facing backwards   were but the cabin staff having  pass food trays across the front  passengers paying business class fares  for having  pay  reserve  specific ,"['staff attitude', 'customer service', 'booking problems']","[0.9010307192802429, 0.49840202927589417, 0.3753300607204437]",neutral,0.5383996367454529
Trip Verified   Paid  day before flight for  upgrade from economy  premium economy  checkin they could not find  booking   little wait while they rang someone who explains  the upgrade you get deleted from the system the checkin agent sees Took about  minu,"['booking problems', 'customer service', 'staff attitude']","[0.9821672439575195, 0.8627102971076965, 0.7233179211616516]",negative,0.6141406297683716
Trip Verified    website did not work weirdly deleted  flight from upcoming flights  the day  departure Chaos  Cape Town airport with hundreds queuing  the computers were down Chaos  the gate   queue management for premium passengers Very nice new  with sm,"['booking problems', 'customer service', 'staff attitude']","[0.8120200037956238, 0.6672160625457764, 0.48317214846611023]",negative,0.7953811883926392
Trip Verified   Absolutely terrible experience with British Airways After  short flight from London Heathrow  Frankfurt they couldnt get  suitcase    time for  next flight  Cathay Pacific  Melbourne despite   hour gap between the two flights Told  they wou,"['baggage issues', 'flight delays', 'booking problems']","[0.9981051683425903, 0.9686363935470581, 0.9630044102668762]",negative,0.9111396670341492
Trip Verified   Vancouver  Delhi via London  were booked  fly from Vancouver  New Delhi via London Heathrow  Dec   received  email  Dec  informing  about the industrial action  the   called  find out how  may impact our travel The representative kind  scar,"['customer service', 'flight delays', 'booking problems']","[0.9655760526657104, 0.91990065574646, 0.906069815158844]",neutral,0.9025193452835083
Trip Verified   Old  with narrow pitch Flight perfectly  time with constant announcements from cockpit Friendly staff free chips and water Quick luggage delivery,"['customer service', 'seat comfort', 'staff attitude']","[0.9831994771957397, 0.7048094272613525, 0.6877503395080566]",positive,0.8698663115501404
Trip Verified   Another  Shambles Started off well with excellent check   first   mid afternoon  avoided the early morning evening scrum Into the Concorde lounge excellent service again Great choice  cocktails wine etc Food   bit overcooked but pretty reas,"['customer service', 'booking problems', 'lounge experience']","[0.8201771974563599, 0.6933742761611938, 0.6400986313819885]",positive,0.6933062672615051
Not Verified    cancelled  flight home  Heathrow  Dec   the face   that was sensible  the weather  Iceland was appalling However what was not acceptable was that the flight was cancelled only  hours before take off time  which time  was already struggling ,"['flight delays', 'customer service', 'staff attitude']","[0.9202010035514832, 0.5352299213409424, 0.5343606472015381]",negative,0.8820984363555908
Not Verified    cancelled  flight home the last flight  the day into Heathrow and tried  push  onto another flight  London City  hours later  car was  Heathrow  didnt want  try and cross London late  night  public transport with luggage especially  there w,"['baggage issues', 'flight delays', 'booking problems']","[0.9974202513694763, 0.9892193078994751, 0.9846875667572021]",negative,0.758575975894928
Trip Verified  Turned   hours  advance Terminal   London Heathrow was already carnage   people trying  check  only  desks manned Long queues  security due  only  lines open People stressed pushing shouting and flight delayed   hours according  pilot delay ,"['flight delays', 'staff attitude', 'customer service']","[0.9240838289260864, 0.6600551605224609, 0.5662096738815308]",negative,0.7460023164749146
Not Verified   Boarding   gate  LGW they called Group   board  were World Traveller Plus  Group  then called anyone  Groups  whereupon everyone else surged forward Why have numbered boarding groups  you dont use them Cabin crew  Treated passengers   inconv,"['staff attitude', 'booking problems', 'customer service']","[0.9851793646812439, 0.8780651092529297, 0.6901617646217346]",negative,0.6104590892791748
Trip Verified   Missing baggage customer service was the worst Ive ever experienced  arrived back  Phoenix  Sunday evening and air tags showed  bags arrived  Monday but  took three more days before they were finally delivered  understood that due  delays c,"['baggage issues', 'customer service', 'staff attitude']","[0.9994403123855591, 0.9946787357330322, 0.9909139275550842]",negative,0.9071106314659119
Trip Verified   British Airways are not the flag carrier they used   The checkin staff  the Club Europe area did not display any premium service and did not provide  good overall service  The Galleries South Lounge was very busy but the food was very good ,"['staff attitude', 'customer service', 'lounge experience']","[0.9713027477264404, 0.922983705997467, 0.7792620658874512]",negative,0.8371331095695496
Trip Verified   Stupidly tried  again after  five year gap and paid over  for  wife and     Barbados because  thought the new Business Class layout might rival Virgin Atlantic  the route About six months ago  announced they were switching planes  the old a,"['booking problems', 'staff attitude', 'customer service']","[0.7932507991790771, 0.4052681028842926, 0.3321762979030609]",negative,0.7398915886878967
Not Verified   Seat horribly narrow     Thankfully the flight was only  quarter full  was able  stretch out Food and beverage service was good and  was great having  proper beer not  cup  froth that overflows Cabin crew very good Booked    ticket that incl,"['customer service', 'food quality', 'booking problems']","[0.8915508985519409, 0.808663547039032, 0.7714254260063171]",positive,0.5960568785667419
Trip Verified   Glasgow  London delayed   hour  wife and  now accept that   flight will  late and delayed Very rarely  time  long  you accept this you wont  disappointed planning ahead Theres  high risk  delays  you are connecting with another airline with,"['flight delays', 'customer service', 'booking problems']","[0.9965225458145142, 0.6179664731025696, 0.5544959306716919]",negative,0.601969301700592
Trip Verified   When  tried  check  online  was offered  upgrade  premium economy for just under   decided  take  but then the website wouldnt allow   choose seats   check   phoned  and was happy that the call was picked  quickly but  was then told that be,"['booking problems', 'staff attitude', 'customer service']","[0.994286060333252, 0.9559990167617798, 0.9517455101013184]",neutral,0.6874805688858032
Trip Verified    flew from Prague  LHR Excellent service attentive staff first drink service then meal service choice  three meals later second drink service  reality  excellent flight Couple  days later  flew back from LHR  Prague Boarding  LHR  was  tota,"['customer service', 'staff attitude', 'lounge experience']","[0.9870753884315491, 0.9350013136863708, 0.8914122581481934]",positive,0.9509944319725037
Trip Verified   Disappointing again especially  business The service  ancient one world lounges are  catastrophe  Heathrow Business class seat  similar  economy and electronics are very poor onboard,"['lounge experience', 'customer service', 'booking problems']","[0.9568818211555481, 0.856247067451477, 0.7529578804969788]",negative,0.9282354116439819
Trip Verified   During both the outbound and return flights  were not offered  decent meal  received  tiny bag  chips and  very small bottle  water What outraged  the most  that during the return flight  couldnt even order any food  drink because the card ,"['food quality', 'staff attitude', 'customer service']","[0.8772101402282715, 0.8713310956954956, 0.7393198013305664]",negative,0.8675220608711243
Trip Verified    was flying  Warsaw for one day  meetings and would  flying back out  Miami the next day Initially  flight was delayed  Denver   hours  such  knew  would miss  connection  Warsaw The Denver  Heathrow flight was terrible The plane was dirty ,"['booking problems', 'flight delays', 'staff attitude']","[0.8127527832984924, 0.6926948428153992, 0.4265170693397522]",negative,0.7572711110115051
Trip Verified   Booked   holiday  Marrakech after posting  negative review regarding  double tier points credit  can now confirm that the points have been credited  took  while but  did eventually make good  their promise thank you Based  things now being ,"['customer service', 'booking problems', 'staff attitude']","[0.9854519963264465, 0.9466003179550171, 0.7861067652702332]",positive,0.5401634573936462
Trip Verified  Extremely subpar service Highlights  online meal selection Staff pretty much dropped off whatever meal they had and were very rude   passenger wanted  changed Last meal was delayed  the last  minutes  flight Plates were literally grabbed awa,"['staff attitude', 'customer service', 'flight delays']","[0.9961367249488831, 0.8986257314682007, 0.7188256978988647]",negative,0.9408342242240906
Trip Verified    virtually gave   British Airways about three years ago writing off  Avios and opting for other airlines But  return flights from Heathrow  Lisbon this week were very good The aircraft were pretty much full but the service was excellent and,"['customer service', 'seat comfort', 'lounge experience']","[0.9792274236679077, 0.8615362048149109, 0.8346443772315979]",positive,0.8874720931053162
Trip Verified    was pleasantly surprised that the airline could maintain  steady schedule with little delay considering the time  the year and the weather The flight from Montreal was  return flight  Scotland but  originally booked  fly  and from Toronto ,"['customer service', 'flight delays', 'booking problems']","[0.9760264754295349, 0.7760502099990845, 0.6986321806907654]",positive,0.9136478900909424
Trip Verified   British Airways  late their website  atrocious and they wouldnt let  checkin until  hours before the flight  have been trying for  hours  check  through their website andor find  real person  speak with Customer service had such  thick acce,"['booking problems', 'staff attitude', 'flight delays']","[0.9968485832214355, 0.9876331686973572, 0.9541649222373962]",negative,0.9216098189353943
Trip Verified  Flew from Amman  London  Nov   Not sure what type  aircraft  was  Ticket was economy plus The flight    received exactly   water and about  potato chips The seats did not recline and there was  entertainment system Any other food  drink had ,"['customer service', 'food quality', 'flight delays']","[0.6931148171424866, 0.15862274169921875, 0.13784727454185486]",neutral,0.6047945618629456
Trip Verified  This  the worst experience  have ever had with any airline  flew with British Airline  August    had one checked bag that was lost  Heathrow Airport   aware that  that time there was  system error with the baggage belt and many travelers wer,"['baggage issues', 'staff attitude', 'lounge experience']","[0.9940940737724304, 0.5260962247848511, 0.22204473614692688]",negative,0.9302367568016052
Trip Verified   Flying LHR   CPT November    app and website not working properly  would not load  ticket LHR  smooth and calm Checking process quick  But boarding card would not scan  security they gave  one for someone else   different destination  Ran b,"['customer service', 'booking problems', 'flight delays']","[0.8070014715194702, 0.8052544593811035, 0.5125659704208374]",negative,0.7993452548980713
Not Verified  Worst experience ever Outbound flight was cancelled and  was not notified  was rebooked   very uncomfortable trip Inbound flight delayed  hour also not notified  top   they boarded  hand luggage which was the only bag  had Extra wait  Milan t,"['flight delays', 'booking problems', 'baggage issues']","[0.9833912253379822, 0.9770558476448059, 0.9608410000801086]",negative,0.9260292053222656
Trip Verified   Check  was  shambles  BWI just  counters open for  very full flight The bag drop queue was even longer than the regular checkin queue Boarding was done  zones  that was carried out reasonably well Once  board the FAs were fine not  engaging,"['baggage issues', 'customer service', 'staff attitude']","[0.8352485299110413, 0.613391101360321, 0.6107820272445679]",negative,0.770569384098053
Trip Verified  Beyond disgusted with the fact that  baggage has yet   delivered   after  weeks  emails and calls   Two pieces reported  September  responses are generic non specific and all attempts  speak   customer service worker are obstructed All this ,"['baggage issues', 'staff attitude', 'customer service']","[0.9975019097328186, 0.9883009791374207, 0.9774190783500671]",negative,0.9242786765098572
Trip Verified   July    had submitted  complaint form with regards  the fact that  had misplaced our luggage during our wedding trip  Italy and weve lost  days and incurred additional expenses  retrieving them for which  had provided all copy  receipts for,"['baggage issues', 'customer service', 'staff attitude']","[0.999038577079773, 0.9226687550544739, 0.7179204225540161]",neutral,0.5377119779586792
Trip Verified    booked the flight  Oct  but have  cancel the flight  the same day after learning that  cant get  entry visa  time for the flight And  did receive  confirmation email says  flight was canceled But  the cancellation email the booking referen,"['booking problems', 'flight delays', 'customer service']","[0.9984031319618225, 0.993304967880249, 0.9685918092727661]",negative,0.5675716996192932
Trip Verified   London  Gibraltar   October   booked  flight several months ahead  travel and was rather disappointed  the experience   attempt  nickle and dime the customers with outrageous seat selection prices Offering   very small bottle  water and  nu,"['booking problems', 'staff attitude', 'customer service']","[0.9737150073051453, 0.9394181370735168, 0.5441581010818481]",negative,0.8590044379234314
Not Verified   Ive generally been  loyal Gold status flyer with   they fly the route  after but  recent flight  Nairobi was about  abysmal  you can get  should have departed   but after continuous delays finally left  hours late not ideal when youve then g,"['flight delays', 'booking problems', 'customer service']","[0.9950359463691711, 0.9654703140258789, 0.807573139667511]",negative,0.7612819671630859
Trip Verified    great flight The suites  this aircraft really provide maximum comfort British has returned  full service  meals were coursed menus and hot towels providedetc Food was quite good with choices provided for both meals Service was   prefer  ha,"['food quality', 'customer service', 'seat comfort']","[0.9915363788604736, 0.9827620387077332, 0.9710251688957214]",positive,0.982864499092102
Trip Verified     happy  say that this flight was quite good Except for the second rate Euro business seating everything was very well done  friendly informative cabin crew served  good hot breakfast while being very communicative  folks nervous about Heat,"['customer service', 'staff attitude', 'seat comfort']","[0.9734494686126709, 0.9351025819778442, 0.7633675336837769]",positive,0.9639872908592224
Trip Verified   Just  few years ago flying   was enjoyable but times have changed These days about five hours  board the plane   fun  all The Terminal  experience still feels classy and  the way out  felt well staffed and efficient  board though its just b,"['flight delays', 'staff attitude', 'customer service']","[0.8377441763877869, 0.5631574392318726, 0.5580280423164368]",positive,0.8019856810569763
Trip Verified    very positive experience with  Seats were new style club seats and very comfortable for sleep Food was fine but not outstanding WiFi good and video screen large and bright Baggage came out very quickly  Heathrow had the same experience  th,"['seat comfort', 'customer service', 'lounge experience']","[0.984626293182373, 0.9796529412269592, 0.9483342170715332]",positive,0.9263488054275513
Trip Verified  Baby across the aisle cried nonstop and crew yakked  the galley   this long flight there was  possibility for any sleep  even rest Mentioning   crew member that their colleagues were talking loudly made  difference  all  second meal was some,"['staff attitude', 'customer service', 'flight delays']","[0.9647468328475952, 0.6365769505500793, 0.5717687606811523]",negative,0.5593668222427368
Trip Verified   Evening flight from LHR  IAD    Check     poor most  their kiosks dont work well and staff have   called Boarding was very poorly managed The ground staff were overwhelmed because  was  full flight and were struggling  manage passengers The,"['booking problems', 'flight delays', 'customer service']","[0.98923659324646, 0.9549236297607422, 0.9435927867889404]",negative,0.8849231004714966
Trip Verified    boarded our flight  Edinburgh  London for our connecting flight  San Francisco   October there were  lot  Americas heading back  America from Scotland because  the Open Golf   Andrews The woman  the counter was rude  was actually embarrass,"['staff attitude', 'customer service', 'booking problems']","[0.9920129179954529, 0.7784625291824341, 0.6641741394996643]",neutral,0.5902851819992065
Trip Verified   While entering the aircraft  was very rushed  smooth boarding people were struggling with cabin luggage and finding their seats and heating was high that  was suffocating  got faint due  that heat but the cabin crew were very helping  all t,"['baggage issues', 'staff attitude', 'customer service']","[0.9769100546836853, 0.9324941039085388, 0.9321106672286987]",negative,0.728972315788269
Not Verified   LHRLAX  prefer the Boeing  over the   the seats dont seem too cramped Checkin was very easy with the kiosks  was bag drop and security  Heathrow    whole other story Once through security its  the escalator  the stairs  the elevator down the,"['seat comfort', 'baggage issues', 'customer service']","[0.914496123790741, 0.7794369459152222, 0.47612231969833374]",positive,0.6379779577255249
Trip Verified   Flew back   from Miami  new Club World Suite   huge improvement  the elderly Yin and Yang style Club World Boarding easy Took off  hour late due  delayed incoming aircraft but made  this time  way back and landed  time Very comfortable suit,"['customer service', 'flight delays', 'lounge experience']","[0.9560390710830688, 0.9287344217300415, 0.9164825081825256]",positive,0.9428992867469788
Trip Verified    flew with hand baggage but security  Dubai was quick Entered lounge which was  bit small but good and drink offerings sound Flight   left  time Few technical issues with IFE which would have been really irritating had  been  day flight Dec,"['lounge experience', 'baggage issues', 'customer service']","[0.9819397926330566, 0.9444459676742554, 0.9382756352424622]",positive,0.5122376680374146
Not Verified  London  Cairo First  this  hour mid morning flight the only complimentary food and drink were  tiny bag  pretzels and  small bottle  water Even Southwest  more generous When unable  connect  phone  order food  hit the  call button with  respo,"['staff attitude', 'flight delays', 'food quality']","[0.845867395401001, 0.7763954997062683, 0.7492035627365112]",negative,0.5028799176216125
Trip Verified   This review  specifically about Maddie crew member who took care   She was attentive warm friendly and nothing was too much trouble Smiling from start  finish She should  the brand ambassador for,"['customer service', 'staff attitude', 'lounge experience']","[0.9936057925224304, 0.9665883183479309, 0.7830604314804077]",positive,0.8761488795280457
Trip Verified    hours   cramped single aisle aircraft  inflight entertainment  economy there   free catering other than  bottle  water  packet  crisps and  minimal selection  food items for purchase,"['flight delays', 'staff attitude', 'food quality']","[0.19953592121601105, 0.0754232108592987, 0.07017708569765091]",neutral,0.8284481167793274
Not Verified   DFWLHR Had  easy transfer  DFW from American Airlines  British Airways heading  London First ride    left  with the feeling that this plane type wont ever   first choice Was seated upstairs where the cabin space seemed very roomy but the sea,"['booking problems', 'seat comfort', 'staff attitude']","[0.5111777186393738, 0.3821312487125397, 0.29987651109695435]",negative,0.6671445965766907
Trip Verified   Check   Jersey straightforward There   small business class lounge  Jersey with reasonable drinks range and some limited food Flight boarded  time but take off was delayed due  poor visibility  LHR Captain kept  well informed and  eventuall,"['lounge experience', 'customer service', 'flight delays']","[0.9763874411582947, 0.9582449197769165, 0.9569405913352966]",neutral,0.6901703476905823
